American Samoa,ASM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,13.07,13.25,13.45,13.68,13.91,14.19,14.38,14.65,14.75,14.95,15.47,16.56,16.05,16.71,17.38,18.03,18.67,19.35,20.01,20.75,20.38,20.97,21.51,22.00,22.45,22.88,23.26,23.62,23.93,31.14,47.66,50.88,51.35,51.84,52.32,52.80,53.30,53.91,54.62,54.99,56.64,57.74,58.77,,,,,
Antigua and Barbuda,ATG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,313.03,430.11,551.34,419.44,456.25,365.08,339.58,339.58,387.78,370.51,372.29,373.36,371.52,359.20,380.85,391.94,390.01,362.38,379.42,404.10,398.69,399.27,406.43,418.84,449.00,454.07,463.57,478.08,491.90,,,537.81,552.75,,,,,
Australia,AUS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,319036.60,314446.15,355430.77,333243.56,355842.87,377568.65,407572.61,414927.11,377956.13,412123.02,433837.44,387882.44,428739.96,386673.56,398135.52,456717.64,434735.11,412842.80,434706.16,460970.01,482298.26,499346.73,486991.98,479463.74,522429.54,489294.15,508882.83,921012.05,920773.48,1190138.38,1081244.41,1241515.99,1117450.02,1023667.58,1144343.87,909262.03,1119632.10,1065623.87,892629.27,1105167.24,782102.69,785795.15,761686.27,,,,,
Austria,AUT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,68415.15,71138.88,73531.50,77365.32,75065.76,72742.06,78085.03,75681.17,77922.80,80645.17,78845.29,75501.61,73093.72,73160.15,75543.38,76926.88,75473.36,75190.95,75021.98,74506.93,79836.96,83261.99,79225.28,79387.98,79755.73,82480.63,85648.27,84731.33,85728.61,83880.53,82686.75,85851.61,87386.69,92659.84,96330.91,97552.85,95636.73,93276.76,94608.82,89046.76,94172.35,92315.05,90460.21,,,,,
Azerbaijan,AZE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,26322.78,26657.93,28191.20,30859.75,33572.76,41477.27,42787.07,44512.82,46342.50,48375.52,51110.90,55448.85,56895.28,58641.26,59848.25,61419.28,62652.08,62972.30,65201.06,64809.48,78096.62,78972.51,,52463.97,48457.56,42526.79,38971.06,37665.04,39953.33,40457.65,42646.56,41456.11,40298.55,44116.81,45005.73,47617.17,48492.28,45144.11,53832.82,49623.18,50724.57,53982.83,56537.08,,,,,
Burundi,BDI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,2203.11,2201.98,2278.52,2346.31,2346.47,2443.14,2459.11,2475.92,2496.79,2569.69,2390.74,2205.14,2230.55,2275.14,2323.61,2325.84,2496.86,2489.36,2648.26,2667.09,2798.94,2883.26,2922.83,3021.62,2976.80,2998.94,3046.74,3059.80,6229.07,2767.73,3398.87,3390.84,5029.51,5258.75,5370.44,5302.31,5553.35,5477.68,5724.96,5925.88,6040.98,6152.00,6254.37,,,,,
Belgium,BEL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,159837.74,154470.06,166246.81,172176.81,172793.05,153063.54,162850.55,161725.79,166668.07,176335.57,165433.83,153822.24,144653.94,135779.88,139848.70,137715.96,137673.75,136792.35,137543.01,137954.58,137872.52,142753.29,141130.18,138758.06,144398.15,146712.33,153314.45,149509.67,152174.81,147499.80,147051.20,144535.00,138048.51,144031.57,141187.99,136696.04,134802.75,131823.17,137213.87,131110.29,138029.41,137517.87,133373.68,,,,,
Benin,BEN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,35206.06,34456.57,34261.87,37045.27,29558.81,31603.48,32261.46,37590.21,32394.83,35202.24,43188.43,36459.29,41951.58,39352.31,39234.66,36123.99,36228.78,37711.86,35110.84,37911.08,47187.97,38173.35,44052.77,41176.35,41216.99,45322.67,45079.96,46264.14,49501.74,43491.03,40254.01,33015.41,47757.34,36885.54,31729.03,48572.51,36385.67,39886.08,37639.93,38068.37,33029.82,33289.55,33533.10,,,,,
Burkina Faso,BFA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,7373.75,7344.65,7047.82,6998.70,6558.13,6871.12,7107.45,7589.70,7413.09,7889.12,8673.08,8415.56,8991.31,8983.35,9197.47,9754.57,10129.83,10484.19,10688.80,11103.19,12151.01,11859.68,12607.86,12855.33,13311.20,14072.24,14494.96,15472.87,45357.72,41428.10,46470.10,41227.96,50062.48,43713.29,43284.41,47809.70,41364.17,43631.84,40706.30,43473.10,43405.91,43660.15,43910.40,,,,,
Bangladesh,BGD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,112709.30,107540.63,109807.27,111165.32,110459.43,115099.30,113276.59,114977.89,118409.62,120688.29,115248.38,116074.24,117881.56,112921.93,118499.69,118777.25,121513.98,120291.35,122476.93,126358.64,126701.70,126700.01,128626.24,128901.68,131295.61,136508.33,139004.89,140107.01,129129.51,138323.90,136012.90,142753.53,143812.57,146424.25,147368.17,151091.70,155320.50,161041.76,164700.50,169927.91,177504.47,180498.43,183300.56,,,,,
Bulgaria,BGR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,88037.71,88234.35,91404.68,92710.59,93954.70,100951.58,101830.87,105580.38,111575.88,116051.26,119752.32,116431.84,118133.18,117275.10,114917.65,117688.06,118758.32,118400.81,122089.12,116317.90,108086.03,85680.65,80517.32,78824.07,76810.45,81769.92,82852.67,78532.98,71902.28,65864.38,66195.09,68733.68,63711.02,70024.03,68865.66,68542.77,69900.82,72526.72,71720.34,65132.86,67945.31,72946.62,67942.70,,,,,
Bahrain,BHR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3808.82,3952.23,5904.10,6762.56,7858.14,7965.18,8567.60,9310.14,9744.69,10339.16,10456.55,11138.70,12013.51,12364.74,12769.21,14634.29,16263.36,16127.13,16271.90,16281.22,17050.71,14435.82,15182.04,15330.09,15216.51,15330.07,15986.52,,,18047.95,,19051.28,19967.01,20539.29,21451.12,23432.38,25118.22,,,29249.58,30921.97,31941.04,32849.11,,,,,
"Bahamas, The",BHS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,3564.42,,,,,,,,,,,5977.68,5156.40,4570.07,4338.84,3441.36,3150.90,3168.59,3342.24,3551.77,3593.57,3468.71,3078.15,2959.42,3183.02,3532.13,3856.65,3535.75,3683.26,3580.50,3185.22,3151.87,3255.00,3556.08,3731.97,3854.11,4014.02,4128.89,4339.66,4335.93,4570.36,4726.38,4865.21,,,,,
Bosnia and Herzegovina,BIH,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,23292.69,23613.19,21772.19,23434.21,25690.56,21844.83,20405.83,22002.42,22586.19,22408.07,25995.11,19788.60,23494.14,26769.20,25874.50,27008.05,26045.45,26066.10,29031.12,27334.06,31318.60,28192.93,21575.40,18493.93,6509.49,6576.49,7102.69,11979.39,14843.31,15369.30,22492.91,18080.88,17112.30,18645.79,20000.84,20780.36,22772.23,24673.09,24236.61,24471.90,25619.33,26405.84,27108.40,,,,,
Belarus,BLR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,137111.88,138534.12,144373.67,150803.69,155506.25,168141.97,170915.47,175999.58,179476.55,185103.41,188456.16,190307.12,187935.01,187596.17,184777.98,183139.30,181602.69,181401.60,186056.83,182769.28,185411.76,181585.20,170164.14,153338.53,139895.78,130352.35,130526.99,131300.40,87300.09,87514.80,83387.55,80803.90,89727.11,82041.12,85627.16,89989.72,94475.09,95710.82,100860.18,101754.79,108204.55,108921.43,109647.24,,,,,
Belize,BLZ,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,312.98,324.50,364.98,395.05,391.12,423.77,391.31,430.65,423.98,452.74,440.92,531.04,557.55,579.40,603.20,527.22,572.17,592.22,475.74,534.71,632.72,690.12,632.69,608.19,592.85,602.93,573.96,662.67,923.14,1143.68,1676.47,1013.48,1702.59,3604.31,1146.09,2022.18,1276.56,1802.16,1408.15,1534.36,1498.88,1536.24,1569.86,,,,,
Bermuda,BMU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,349.39,350.07,463.23,472.14,,552.50,,514.01,481.71,,470.54,740.94,775.61,1016.18,971.15,683.18,577.38,578.21,792.22,932.16,652.96,581.55,465.68,471.03,491.29,496.77,504.10,,461.72,492.03,518.97,510.11,527.10,543.01,591.97,584.76,600.52,,,561.26,594.65,614.88,632.88,,,,,
Bolivia,BOL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,172962.29,122460.08,149851.06,125556.13,134838.34,152794.21,177016.05,137558.43,166709.44,175554.19,186438.28,169439.80,178438.80,183028.39,144623.63,153112.19,161269.11,195881.64,165829.90,168428.21,192645.70,183161.88,194819.31,213989.65,156530.71,170371.97,176121.30,179070.82,136014.87,225873.92,91400.93,62224.11,110701.19,124597.50,252571.29,309458.39,164214.82,227561.90,120003.25,76425.97,102900.52,620981.96,621726.73,,,,,
Brazil,BRA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1260982.15,968552.52,1138194.34,1022867.64,1098489.80,1214606.74,1384864.35,1173040.90,1343364.23,1415028.58,1499555.52,1392080.68,1445809.24,1458951.57,1260054.27,1322535.35,1405162.36,1612857.17,1454114.83,1476408.95,1606209.33,1569962.22,1649183.80,1772640.53,1455453.22,1574445.63,1613760.44,1647413.79,2263725.63,1595863.26,1222630.43,1277451.88,1591827.05,1624554.70,1967427.39,2386439.68,1621079.23,2703498.56,1532859.83,1211969.41,2902242.62,2953040.52,2989417.96,,,,,
Barbados,BRB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,709.79,703.05,757.74,833.25,705.75,840.44,802.69,846.69,916.83,856.06,867.61,1113.70,1111.41,1281.26,1335.65,1314.08,1321.19,1306.05,1194.80,1199.41,1199.67,1244.59,1236.77,1128.73,1092.96,1099.56,1083.64,1123.04,1208.66,1310.15,1313.95,1225.12,1263.74,,,,,,,,,,1540.62,,,,,
Brunei Darussalam,BRN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,11477.21,8060.87,10230.96,14587.98,10317.12,10589.58,11459.72,14879.10,16818.13,15031.53,17658.72,15004.86,15241.38,23985.81,15831.92,14145.27,15790.72,19434.71,16488.23,13122.80,18366.77,17604.65,23079.64,20217.97,19028.93,21264.68,18153.20,18632.40,17789.18,9479.82,9649.40,9865.14,9840.81,10762.04,10320.10,10968.96,13195.22,12998.23,13738.06,13549.80,14123.60,14494.49,14828.97,,,,,
Bhutan,BTN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,862.69,876.69,891.39,909.19,925.14,930.87,944.80,963.68,993.85,1014.11,1035.45,1085.73,1095.17,1118.90,1140.43,1186.99,1201.44,1227.16,1188.17,1196.06,1280.14,1276.92,1594.98,1592.26,1614.67,1647.89,1663.93,1597.10,1943.09,3857.57,2309.76,1613.47,1707.60,1467.57,1623.24,1617.86,1966.35,2326.55,1908.29,2190.92,3220.40,3259.61,3296.96,,,,,
Botswana,BWA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,11350.01,6558.99,7520.67,8166.58,7575.35,9262.96,9115.42,10569.05,10727.39,13212.83,11120.35,10015.84,10909.35,10579.33,8407.19,8474.29,8315.24,10784.55,8752.66,10055.78,13373.09,10963.44,15494.42,9194.84,11082.39,12153.00,10207.06,10100.56,34293.87,34724.21,39682.50,54348.93,51450.30,17482.99,23886.71,24188.46,43484.66,26082.88,73051.13,22941.97,81652.26,81891.04,82110.28,,,,,
Central African Republic,CAF,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,106092.42,101999.00,100023.88,111111.45,78705.82,87138.51,91112.86,113196.39,89754.36,101345.86,134472.36,104548.44,126822.04,114469.60,112551.96,97708.77,99794.40,106274.43,95503.71,108384.55,146226.24,106093.74,130433.51,117616.75,116019.75,133886.53,129536.67,132321.70,548910.53,437192.12,499622.06,453849.63,350970.59,532900.06,345419.44,455529.68,595439.93,695449.72,603473.10,428273.61,511442.69,513289.52,515134.08,,,,,
Canada,CAN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,494973.64,512428.63,497317.48,520459.86,538398.95,529890.87,580939.23,574647.58,550135.81,656571.07,711937.51,699416.91,576432.38,573187.34,569374.51,576740.45,565869.57,571107.67,623176.96,794055.04,608685.00,626149.44,618673.62,655593.66,807222.82,836025.63,698763.38,690068.75,1129087.11,821594.26,760643.00,718534.46,908686.15,951373.04,1040136.77,849798.74,894922.55,892066.85,908926.00,749863.65,764137.68,1033481.98,1027063.85,,,,,
Central Europe and the Baltics,CEB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1333732.62,1341337.30,1387156.87,1446894.66,1475796.63,1529645.52,1582637.14,1639060.92,1702378.27,1726697.74,1716304.29,1695106.41,1698560.93,1715863.53,1724652.40,1724007.71,1741424.42,1733457.20,1744121.79,1695101.78,1393914.87,1266632.00,1174876.55,1130305.86,1108115.37,1122706.04,1116594.61,1090765.98,992611.92,950433.97,978162.19,975764.18,960407.71,988903.47,1004284.18,1001128.22,1019707.17,1025000.82,1013348.76,950398.16,991582.77,999303.13,970733.62,,,,,
Switzerland,CHE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,50087.66,51338.68,52042.78,56667.53,51878.58,49342.86,50861.38,52261.46,53696.43,52079.61,53170.92,51483.25,47999.62,53370.34,52082.92,55914.37,55585.71,55772.54,54226.70,54933.67,56393.80,57853.84,57505.93,54867.44,54836.84,54577.65,54921.84,53612.51,54369.68,54250.62,53063.22,54075.37,52997.42,54552.75,55222.56,55882.85,55762.01,54112.49,56634.89,55245.97,57154.18,53066.87,54108.10,,,,,
Channel Islands,CHI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,42181.68,43511.13,45390.57,44869.85,43829.49,41649.44,42287.43,40600.38,41668.43,43598.90,43958.75,41831.34,38088.99,38576.45,39610.94,38220.59,39116.14,39830.08,45207.92,51167.02,54730.28,52935.48,55414.76,58446.33,62276.67,66432.85,73626.89,82392.69,91627.89,97091.05,90384.58,90862.19,91214.15,94236.30,99878.51,101594.28,101965.01,113127.23,111021.04,110404.53,114285.00,117661.68,120687.89,,,,,
China,CHN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1873971.68,1914331.77,1999689.07,2057487.38,2073854.51,2264422.92,2327790.40,2516150.88,2726399.89,2773803.82,2757430.09,2724309.24,2815057.94,2950585.59,3135783.75,3142896.37,3282780.79,3349248.61,3680670.85,3800686.21,3892675.16,4035212.61,4172493.29,4398290.82,4613489.25,5042349.12,5181880.51,5113706.85,5141402.70,5079293.70,5082325.60,5145521.55,5474914.90,6226962.50,7116642.40,7803535.60,8573395.40,9124046.50,10022024.80,10617264.90,11183810.60,12064260.00,12454710.61,,,,,
Cote d'Ivoire,CIV,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,116579.64,113930.49,113044.54,121633.44,98016.64,104296.17,107172.45,123842.19,107625.38,116000.27,140755.45,118980.87,135869.46,127803.29,126730.43,115934.48,117303.92,122020.05,114145.53,123195.45,152200.60,123933.51,142539.49,133509.61,133399.83,147447.84,145020.63,148926.94,24962.96,24317.16,29442.74,28584.19,28670.94,22407.15,22931.74,26282.74,27248.77,27859.55,29682.24,30685.23,32525.25,33027.48,33502.16,,,,,
Cameroon,CMR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,65737.64,64421.97,63454.46,68260.65,54887.49,58835.29,60473.61,70715.41,61313.87,66568.23,81570.64,69936.03,79285.91,81502.71,82208.99,75827.77,80286.41,81679.04,70500.78,80396.62,97554.79,80901.32,91207.09,86690.48,83214.57,90767.15,89198.54,90784.24,157727.29,134749.25,163101.04,118945.30,128242.37,167009.84,97585.68,160728.00,123887.44,120331.65,120917.19,116739.19,99823.28,100386.55,100922.14,,,,,
"Congo, Dem. Rep.",COD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1550424.37,899793.29,958870.90,1021542.44,892820.42,1049438.38,927528.11,1066348.99,1124723.38,1481813.48,1234690.64,1079908.06,1219832.09,1226108.87,959898.96,970912.17,899601.98,1239851.88,880361.56,983441.91,1376921.73,1148406.95,1824184.38,1049951.77,1219214.38,1232299.89,1050676.58,998227.15,1014212.24,824119.40,861822.71,678319.48,763919.42,748084.20,816309.43,794528.22,922488.68,895387.99,754085.86,731884.63,799228.67,800756.94,802271.30,,,,,
"Congo, Rep.",COG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,68611.83,42385.55,44840.53,48644.88,44108.92,49672.94,44830.20,49550.40,51855.70,66346.57,56481.67,50348.70,56274.57,56603.48,45847.79,46417.09,43517.87,57483.73,43092.36,47483.92,63552.84,54144.49,81648.22,50189.76,56841.97,57957.63,51566.39,49792.18,32353.10,27868.58,28435.40,35332.08,24853.87,34876.59,34296.33,38914.47,37981.72,34160.31,31049.21,34611.28,35247.16,35504.46,35743.92,,,,,
Colombia,COL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,128348.96,113238.17,123945.16,117834.35,123319.16,134068.47,145348.00,134615.53,146361.16,149630.72,154044.33,149819.56,154633.69,156689.80,144173.86,148630.37,153462.51,166324.97,160351.61,161638.57,174396.94,172087.46,178473.78,188778.68,170315.82,179102.11,183442.78,188061.88,165331.70,149560.77,164520.43,153808.68,148233.52,162980.74,174608.71,150617.80,151546.74,177034.10,167450.09,171912.03,166695.87,170199.58,173411.77,,,,,
Comoros,COM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,203.41,204.84,208.54,213.85,218.71,223.59,232.40,238.99,243.61,251.91,252.85,249.61,249.98,247.87,250.15,241.04,243.02,242.32,272.13,280.50,294.37,295.36,294.84,301.69,308.27,317.95,325.15,331.39,341.63,355.47,365.90,423.63,406.27,387.33,389.63,480.84,385.28,513.65,579.09,531.67,543.62,554.34,564.22,,,,,
Cabo Verde,CPV,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,193.02,191.70,202.11,211.40,216.09,224.27,231.70,249.87,254.79,291.33,311.92,289.88,182.25,174.64,196.41,200.07,140.76,153.37,197.01,205.80,208.24,217.50,237.22,239.32,228.67,252.28,233.24,248.80,263.81,274.24,333.36,301.76,309.04,317.11,335.59,362.76,,,369.12,376.40,,,,,,,,
Costa Rica,CRI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,5198.35,5259.18,5580.32,6195.31,6211.14,6490.82,6584.78,7321.25,7692.15,7907.69,7667.49,7701.57,7456.01,7604.03,7852.48,7763.45,7863.54,7891.34,8134.21,8421.86,8593.79,8911.09,10124.46,10053.91,10457.30,10054.85,9907.29,9924.61,10575.34,10338.55,9851.27,10917.34,9998.17,10415.84,10571.67,10095.24,10715.12,11298.03,10806.54,11067.75,11684.57,11994.69,12274.13,,,,,
Caribbean small states,CSS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,35617.43,35237.91,39057.36,31318.99,31666.00,34072.79,34476.80,32201.10,26769.06,35636.20,28783.19,43776.46,42543.36,42242.74,38585.25,36977.17,37256.20,40434.64,37694.21,39465.68,43058.15,42458.16,44209.31,45792.60,40299.49,42647.90,43861.81,43697.58,55852.56,49174.60,51194.89,49401.51,28531.37,61845.61,66805.12,72532.64,81074.30,82157.27,84746.40,104908.71,86416.42,92087.64,95976.84,,,,,
Cuba,CUB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,42413.99,40754.47,41208.04,46313.54,47918.41,49933.41,51086.21,51145.94,52382.91,56403.42,56022.78,57498.09,59314.80,55892.99,59159.47,59888.03,61131.16,60995.87,63306.07,65695.28,57043.97,50969.23,46322.72,43694.77,45487.64,46584.98,48578.11,49638.53,46514.68,45832.24,46257.54,44507.96,48831.04,48493.24,48579.22,45763.45,45505.48,44012.99,48557.44,50545.40,49782.53,51170.75,52418.46,,,,,
Curacao,CUW,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,73.94,74.52,97.73,101.87,92.76,112.44,94.52,107.45,96.60,97.34,,194.49,193.94,239.24,229.53,,,,300.36,300.26,297.40,307.35,,,,,,,,,,,,,,,,,,,,,,,,,,
